timestamp,total_cement_produced,production_target,oee,energy_consumption,clinker_production_rate,kiln_running_hours,kiln_temperature,mill_throughput,bagging_output,downtime_kiln,downtime_crusher,downtime_mill,scheduled_maintenance,unscheduled_maintenance,mttr,mtbf,blaine_fineness,lime_saturation_factor,free_lime_content,compressive_strength_2d,compressive_strength_7d,compressive_strength_28d,dust_emissions,co2_emissions,water_usage,noise_levels,limestone_stock,clinker_stock,cement_stock,hourly_production
2025-05-02 12:26:39.635061,231.32499999999695,120.0,90.08,95.73,51.87,5.84,1097.82,45.0,869.0,0.16,1.08,0.73,0.27,0.13,1.67,68.17,3380.32,0.94,2.6,41.44,46.42,42.31,38.03,743.01,187.87,88.14,976.8,888.36,1245.88,3.0
2025-05-02 12:26:44.640172,231.35999999999694,120.0,82.2,104.77,63.3,5.04,1186.95,70.23,870.0,0.94,0.56,0.09,0.09,0.12,3.25,75.8,3312.62,1.03,1.15,33.41,43.6,47.06,41.2,750.42,211.23,86.64,1088.09,874.12,1190.66,1.0
2025-05-02 12:26:44.648578,231.39499999999694,120.0,89.26,102.76,70.18,8.08,1157.35,45.0,871.0,0.7,0.37,0.14,0.31,0.25,1.83,88.67,3429.78,0.85,2.17,39.29,40.95,42.46,45.31,747.51,179.08,91.48,980.15,859.88,1152.23,1.0
2025-05-02 12:26:49.648768,231.46499999999693,120.0,95.54,116.19,82.06,4.88,1256.11,80.0,873.0,0.59,0.41,0.27,0.35,0.53,0.51,73.22,3554.63,1.15,2.48,39.41,37.66,41.73,41.36,725.38,223.21,87.36,1098.71,752.6,977.79,2.0
2025-05-02 12:26:49.654122,231.49999999999693,120.0,89.89,110.55,62.45,4.77,1175.9,45.0,874.0,1.11,0.75,0.33,0.55,0.22,4.9,48.34,3569.03,1.0,3.0,43.88,39.47,44.06,42.08,721.07,197.25,88.91,1107.98,863.14,1148.54,1.0
2025-05-02 12:26:54.654764,231.53499999999693,120.0,87.38,109.02,59.95,9.41,1258.61,80.0,875.0,0.05,0.32,0.43,0.57,0.43,1.62,76.4,3406.91,0.96,1.76,42.71,44.55,48.29,47.75,795.64,212.41,89.42,907.74,760.45,1176.96,1.0
2025-05-02 12:26:54.660055,231.60499999999692,120.0,93.63,91.79,83.15,5.48,1287.92,45.0,877.0,0.05,0.87,0.05,0.31,1.0,3.03,92.95,3415.32,1.06,3.12,44.07,43.45,46.11,44.42,735.82,160.43,85.26,906.5,869.41,1008.08,2.0
2025-05-02 12:26:59.660564,231.63999999999692,120.0,92.42,126.5,75.58,5.28,1140.42,72.3,878.0,0.05,0.53,0.05,0.05,0.15,0.5,106.1,3235.12,1.06,1.7,39.16,43.28,44.19,39.91,759.47,202.6,88.07,1111.3,856.86,1233.25,1.0
2025-05-02 12:26:59.666079,231.6749999999969,120.0,90.84,105.01,53.07,11.61,1144.51,45.0,879.0,0.71,0.41,0.62,0.42,0.05,2.75,90.92,3486.92,1.0,1.36,37.57,42.55,46.01,46.49,725.8,173.28,88.96,906.84,821.43,1056.2,1.0
2025-05-02 12:27:04.693938,231.7449999999969,120.0,92.45,114.71,52.81,3.11,1158.29,67.24,881.0,0.51,0.59,0.68,0.1,0.05,2.43,82.54,3279.06,1.0,2.45,39.72,40.76,44.37,37.44,725.95,209.07,89.52,800.0,806.4,1149.39,2.0
2025-05-02 12:27:04.705857,231.8499999999969,120.0,87.72,96.78,65.34,4.15,1110.54,45.51,884.0,1.01,0.75,0.74,0.25,0.87,3.29,67.76,3244.22,0.94,1.82,36.36,39.77,53.81,39.44,714.73,229.49,89.14,1119.59,787.33,1195.02,3.0
2025-05-02 12:27:09.703568,231.9549999999969,120.0,98.34,98.73,70.18,7.3,1210.51,80.0,887.0,0.31,0.4,0.05,0.05,0.85,1.16,82.73,3224.8,0.96,1.18,42.82,42.96,41.12,39.86,800.98,224.08,87.24,1226.99,958.98,1275.37,3.0
2025-05-02 12:27:09.712701,231.98999999999688,120.0,100.0,96.75,50.0,3.33,1130.03,62.52,888.0,0.09,0.08,0.05,0.62,0.47,0.56,33.45,3505.55,0.96,2.6,43.93,51.37,46.54,37.62,772.14,172.05,86.77,941.53,873.46,1108.89,1.0
2025-05-02 12:27:14.714177,232.02499999999688,120.0,91.93,101.0,61.46,8.33,1171.89,53.97,889.0,0.1,0.49,0.36,0.05,0.47,2.92,30.0,3402.49,0.85,1.9,39.63,44.44,45.45,38.32,773.36,196.33,88.03,1046.89,825.79,1090.98,1.0
2025-05-02 12:27:14.719610,232.05999999999688,120.0,88.41,101.02,82.9,6.17,1170.86,50.97,890.0,1.08,0.05,0.54,0.4,0.25,1.71,90.8,3254.77,0.85,2.62,42.82,45.99,44.72,42.23,691.4,179.77,87.81,1028.22,806.61,1177.09,1.0
2025-05-02 12:27:19.723851,232.09499999999687,120.0,91.51,116.81,63.81,6.05,1133.17,59.06,891.0,0.41,0.71,0.05,0.24,0.26,2.8,65.35,3460.85,0.96,1.14,39.21,43.0,47.18,46.38,768.22,191.38,87.92,1097.88,889.71,900.0,1.0
2025-05-02 12:27:19.735006,232.16499999999687,120.0,90.6,110.91,69.36,4.38,1210.96,78.95,893.0,0.77,0.67,0.63,0.32,0.11,1.72,82.32,3402.32,1.07,2.14,39.22,45.1,45.27,46.31,730.27,204.35,88.42,1055.12,802.36,1121.3,2.0
2025-05-02 12:27:24.758033,232.19999999999686,120.0,96.74,105.93,85.0,2.08,1250.48,73.52,894.0,0.78,0.34,0.76,0.05,0.76,1.85,105.45,3333.66,1.04,1.29,43.35,42.41,48.55,45.09,697.63,188.84,90.26,1104.64,786.96,1166.88,1.0
2025-05-02 12:27:24.776933,232.30499999999685,120.0,87.34,126.93,50.0,9.43,1169.85,55.63,897.0,0.88,0.76,0.05,0.48,0.22,0.5,30.0,3325.65,0.93,0.94,44.17,44.72,48.88,47.06,705.25,198.49,87.96,1022.68,719.36,1189.94,3.0
2025-05-02 12:27:29.769365,232.37499999999685,120.0,83.92,118.54,82.73,6.18,1232.58,72.31,899.0,0.05,0.61,0.19,0.17,0.19,1.65,82.73,3266.22,0.97,2.65,39.93,47.64,43.9,43.62,753.6,185.63,91.32,1031.89,852.01,1133.9,2.0
2025-05-02 12:27:29.783471,232.44499999999684,120.0,89.03,108.83,67.71,7.16,1243.33,73.28,901.0,0.78,0.19,0.49,0.21,0.34,3.85,85.09,3532.63,0.96,2.59,33.67,36.38,50.86,48.02,765.9,193.74,86.99,1001.35,995.18,1098.56,2.0
2025-05-02 12:27:34.804141,232.54999999999683,120.0,85.17,107.45,66.81,8.78,1270.45,69.14,904.0,1.0,0.33,0.05,0.32,0.64,2.19,58.71,3373.41,0.87,2.54,44.93,44.32,48.26,49.44,707.12,190.52,91.97,990.23,814.25,1172.68,3.0
2025-05-02 12:27:34.824311,232.58499999999682,120.0,93.38,99.24,63.22,8.5,1270.59,47.33,905.0,0.65,0.69,0.06,0.19,0.7,1.2,98.47,3349.77,1.12,1.88,38.32,42.12,42.45,54.96,721.31,194.87,87.76,1118.77,763.13,1193.27,1.0
2025-05-02 12:27:39.814523,232.68999999999681,120.0,87.99,88.23,76.3,8.95,1210.24,64.4,908.0,0.73,0.35,0.15,0.47,0.46,2.01,64.42,3474.94,0.91,1.73,38.27,42.62,43.86,34.43,727.33,206.04,86.25,1137.79,953.52,1087.9,3.0
2025-05-02 12:27:39.833309,232.7599999999968,120.0,87.67,114.75,50.0,1.54,1211.64,70.19,910.0,0.45,0.16,0.28,0.28,0.11,1.18,47.83,3315.63,1.03,2.28,44.12,43.18,45.88,49.12,805.22,162.33,90.83,865.45,891.35,1033.6,2.0
2025-05-02 12:27:44.826150,232.8299999999968,120.0,84.82,113.69,55.15,8.16,1261.26,60.89,912.0,0.13,0.15,0.2,0.33,0.05,1.62,61.61,3346.23,1.0,2.17,36.35,42.25,41.37,40.77,775.89,191.76,86.48,855.79,914.27,1224.53,2.0
2025-05-02 12:27:44.839814,232.9349999999968,120.0,89.65,105.05,54.26,6.37,1222.9,62.18,915.0,0.09,0.39,0.48,0.47,0.09,4.43,67.39,3435.76,0.86,1.58,41.03,38.68,45.27,45.03,748.77,205.46,87.21,917.82,903.59,900.0,3.0
2025-05-02 12:27:49.833876,232.9699999999968,120.0,84.75,105.65,65.19,5.39,1213.1,56.63,916.0,0.8,0.41,0.59,0.47,0.05,2.07,90.81,3268.61,0.85,3.15,35.05,45.51,44.19,44.82,687.41,205.19,85.78,852.88,777.29,1289.68,1.0
2025-05-02 12:27:49.846256,233.07499999999678,120.0,91.75,105.4,59.33,2.88,1172.31,58.96,919.0,0.44,0.55,0.65,0.22,0.05,2.53,36.65,3367.41,1.06,2.1,41.6,39.97,49.14,45.62,756.11,188.24,86.84,927.9,809.7,1201.99,3.0
2025-05-02 12:27:54.867908,233.14499999999677,120.0,92.34,93.51,63.53,3.92,1198.38,48.59,921.0,0.08,0.41,0.05,0.28,0.45,3.54,109.0,3288.5,1.05,2.5,34.48,42.17,44.66,38.24,731.21,207.88,88.64,1122.66,858.42,1220.4,2.0
2025-05-02 12:27:54.885810,233.17999999999677,120.0,93.01,99.45,75.94,5.96,1261.57,51.63,922.0,0.44,0.74,0.38,0.34,0.72,2.48,68.03,3379.03,0.98,2.41,45.5,40.47,38.0,41.63,709.83,208.1,88.05,1001.8,889.45,1153.76,1.0
2025-05-02 12:27:59.878834,233.28499999999676,120.0,94.09,108.0,75.74,2.73,1212.43,46.85,925.0,0.73,0.19,0.59,0.05,0.48,2.26,72.13,3533.58,1.11,2.39,39.73,43.45,42.55,48.58,763.88,194.86,86.37,951.86,709.08,1188.29,3.0
2025-05-02 12:27:59.892948,233.38999999999675,120.0,98.24,121.74,63.69,8.34,1304.26,63.01,928.0,0.52,0.41,0.05,0.36,0.43,3.21,92.99,3444.33,0.95,2.75,42.45,43.2,47.69,45.56,762.69,165.12,88.15,910.39,802.76,1143.13,3.0
2025-05-02 12:28:04.889945,233.42499999999674,120.0,87.89,101.17,61.17,4.51,1145.45,57.7,929.0,0.67,0.53,0.24,0.18,0.05,3.67,54.32,3449.45,0.91,1.64,36.55,40.07,41.33,42.05,734.05,203.11,89.09,937.59,835.45,1125.26,1.0
2025-05-02 12:28:04.898018,233.45999999999674,120.0,84.43,114.83,64.42,5.17,1144.46,80.0,930.0,0.05,0.72,0.05,0.05,0.53,3.13,79.86,3448.25,0.88,1.77,34.91,42.57,45.36,35.0,764.58,164.76,91.7,1119.17,781.92,1082.51,1.0
2025-05-02 12:28:09.901224,233.52999999999673,120.0,93.43,121.57,53.11,2.75,1225.61,45.0,932.0,0.35,0.37,0.05,0.46,0.05,3.63,74.1,3329.61,1.03,2.46,36.33,43.36,49.59,43.86,730.08,201.96,89.8,854.62,890.24,1226.01,2.0
2025-05-02 12:28:09.907548,233.63499999999672,120.0,93.27,114.82,60.66,7.08,1229.32,51.13,935.0,0.88,0.77,0.32,0.61,0.05,2.3,69.81,3367.48,1.09,2.55,36.44,45.33,43.74,41.84,713.43,193.86,87.33,999.91,1000.0,1119.9,3.0
2025-05-02 12:28:14.912442,233.66999999999672,120.0,91.25,107.02,74.09,5.16,1159.99,55.76,936.0,0.34,1.14,0.77,0.05,0.25,1.77,43.1,3348.36,0.91,1.05,37.42,41.72,41.64,47.22,699.77,208.95,88.16,918.37,951.86,1182.81,1.0
2025-05-02 12:28:14.923213,233.70499999999672,120.0,88.7,108.56,85.0,6.77,1109.99,60.16,937.0,0.42,0.26,0.09,0.42,0.17,2.73,48.39,3424.47,1.07,1.84,41.54,39.56,45.45,53.28,703.52,205.31,84.65,1062.94,675.69,1400.0,1.0
2025-05-02 12:28:19.922681,233.7399999999967,120.0,87.3,83.51,63.49,3.9,1139.76,76.63,938.0,0.05,0.07,0.1,0.41,0.2,2.71,46.74,3291.26,1.06,2.25,41.01,41.4,44.57,38.74,736.45,205.08,89.67,1149.13,737.53,1133.38,1.0
2025-05-02 12:28:19.928955,233.8449999999967,120.0,93.18,107.63,68.62,10.65,1156.48,66.35,941.0,1.01,0.26,0.97,0.09,0.35,3.28,56.59,3276.66,1.05,1.57,43.68,44.68,47.49,43.15,717.99,191.18,88.99,837.43,986.62,942.11,3.0
2025-05-02 12:28:24.933196,233.9499999999967,120.0,92.8,126.75,50.83,7.44,1267.68,71.5,944.0,0.05,0.32,0.05,0.7,0.41,2.18,58.59,3397.91,1.04,1.67,38.17,46.49,43.54,52.67,782.92,197.85,88.66,987.57,854.68,1163.32,3.0
2025-05-02 12:28:24.944137,234.01999999999668,120.0,91.93,91.25,56.87,3.67,1235.76,72.34,946.0,0.91,0.33,0.44,0.17,0.05,4.58,140.74,3319.71,0.99,2.83,43.9,44.67,42.37,48.74,718.04,219.18,91.47,981.55,737.26,1214.6,2.0
2025-05-02 12:28:29.968393,234.12499999999667,120.0,91.33,93.41,70.95,3.56,1216.95,47.52,949.0,0.23,0.8,0.68,0.41,0.44,0.59,66.39,3299.32,1.04,2.1,41.26,37.57,45.22,40.25,745.27,185.74,86.17,1032.98,814.87,1155.57,3.0
2025-05-02 12:28:29.984264,234.22999999999666,120.0,87.45,90.71,74.34,4.42,1200.16,45.0,952.0,0.7,0.39,0.61,0.3,0.44,2.7,92.97,3306.31,0.94,2.05,41.87,44.15,43.2,48.41,733.4,186.32,87.23,941.64,802.08,1106.85,3.0
2025-05-02 12:28:35.003036,234.29999999999666,120.0,84.17,104.79,59.04,6.88,1225.23,55.89,954.0,0.75,0.05,0.44,0.48,0.32,2.2,129.94,3588.71,0.99,2.72,37.42,43.17,44.44,37.2,712.48,206.84,90.43,872.4,750.25,1118.62,2.0
2025-05-02 12:28:35.010157,234.36999999999665,120.0,90.03,90.88,72.9,4.45,1216.59,54.81,956.0,0.14,0.31,0.16,0.45,0.2,1.85,45.81,3415.58,1.02,1.2,39.22,43.34,42.94,46.2,771.75,203.43,89.47,1026.64,839.07,1238.79,2.0
2025-05-02 12:28:40.014934,234.47499999999664,120.0,89.2,100.12,65.82,8.27,1261.3,54.97,959.0,0.36,0.44,0.4,0.28,0.34,1.56,59.34,3303.09,0.93,1.12,34.24,43.24,41.07,50.47,810.76,192.64,90.45,868.57,829.72,1369.43,3.0
2025-05-02 12:28:40.024226,234.50999999999664,120.0,85.51,105.94,50.0,6.81,1158.29,59.76,960.0,0.86,0.05,0.63,0.05,0.3,2.96,99.57,3411.29,0.96,1.32,43.46,44.37,45.39,46.15,751.69,195.59,89.74,907.59,899.1,1154.48,1.0
2025-05-02 12:28:45.026031,234.54499999999663,120.0,90.55,84.24,64.25,6.03,1186.69,62.79,961.0,0.82,0.54,0.17,0.05,0.2,0.5,78.45,3427.77,0.9,1.96,41.28,40.79,45.9,46.41,724.96,202.63,86.11,954.47,749.37,1400.0,1.0
2025-05-02 12:28:45.030820,234.61499999999663,120.0,85.66,88.86,71.47,8.44,1176.82,67.76,963.0,0.7,0.6,0.46,0.06,0.28,2.36,105.87,3425.31,1.05,1.34,41.3,46.7,43.52,43.33,732.3,201.82,86.5,952.36,820.19,1095.49,2.0
2025-05-02 12:28:50.060708,234.71999999999662,120.0,87.99,114.25,74.39,3.4,1144.17,49.12,966.0,0.43,0.39,0.73,0.05,0.38,2.58,61.41,3283.5,0.9,2.95,36.03,43.28,43.3,38.78,734.55,198.22,83.51,1107.25,865.48,1202.68,3.0
2025-05-02 12:28:50.071592,234.7899999999966,120.0,94.38,100.29,52.01,6.61,1075.92,80.0,968.0,0.05,0.05,0.05,0.25,0.46,0.86,62.48,3104.16,0.93,2.36,45.19,47.56,44.1,46.83,757.19,217.59,88.96,1065.11,874.56,1049.11,2.0
2025-05-02 12:28:55.071125,234.8599999999966,120.0,86.45,103.31,71.13,5.1,1127.1,58.2,970.0,0.23,0.05,0.34,0.5,0.2,3.47,67.94,3307.02,0.86,2.0,41.35,43.23,45.65,39.6,764.24,194.2,87.8,1004.05,745.2,1142.22,2.0
2025-05-02 12:28:55.077938,234.9649999999966,120.0,86.85,109.67,74.94,3.68,1231.42,49.88,973.0,1.17,0.78,0.56,0.61,0.32,3.71,30.0,3293.29,1.09,1.8,36.15,42.99,40.37,46.02,762.69,199.9,88.59,895.61,743.54,1235.25,3.0
2025-05-02 12:29:00.080091,234.9999999999966,120.0,89.4,112.1,63.65,2.22,1178.09,72.28,974.0,0.05,0.18,0.05,0.05,0.54,0.5,45.83,3261.86,1.01,2.11,36.07,48.7,41.82,41.78,765.41,187.28,88.17,857.08,780.33,1246.76,1.0
2025-05-02 12:29:00.086857,235.0349999999966,120.0,81.72,123.06,75.51,3.51,1171.97,50.11,975.0,1.11,0.23,0.34,0.44,0.05,1.63,53.47,3456.29,0.94,1.71,42.05,40.38,42.83,50.38,732.06,203.71,88.02,903.9,848.67,973.33,1.0
2025-05-02 12:29:05.089815,235.10499999999658,120.0,95.41,97.97,68.16,2.58,1199.08,54.57,977.0,0.21,0.61,0.23,0.38,0.45,3.32,50.2,3398.43,1.03,2.32,38.66,40.13,48.03,40.9,703.68,223.98,82.76,859.11,837.53,1028.74,2.0
2025-05-02 12:29:05.096379,235.13999999999658,120.0,78.64,133.26,55.84,5.36,1167.87,53.74,978.0,0.83,0.09,0.19,0.42,0.05,2.59,47.4,3273.95,0.93,2.95,39.38,44.48,46.46,48.95,753.92,178.65,92.71,918.11,751.8,1217.65,1.0
2025-05-02 12:29:10.123708,235.20999999999657,120.0,91.14,106.41,79.16,3.03,1189.65,48.54,980.0,0.16,0.85,0.39,0.35,0.39,3.17,85.74,3242.29,1.03,2.47,41.65,40.6,49.55,47.44,710.93,180.4,86.53,1094.1,855.56,1126.75,2.0
2025-05-02 12:29:10.136168,235.24499999999657,120.0,89.99,126.52,68.42,4.83,1212.34,69.77,981.0,0.71,0.44,0.05,0.75,0.3,3.89,82.42,3385.7,1.06,1.34,42.63,43.62,47.08,48.17,796.97,207.62,88.96,1021.48,770.21,1256.62,1.0
2025-05-02 12:29:15.135110,235.34999999999656,120.0,92.43,109.4,71.14,5.45,1206.59,80.0,984.0,1.36,0.77,0.28,0.34,0.17,0.5,46.84,3342.78,1.04,2.21,39.24,39.9,40.08,34.39,802.47,205.05,85.87,995.64,792.97,1156.17,3.0
2025-05-02 12:29:15.140115,235.41999999999655,120.0,87.73,123.57,65.72,10.07,1255.13,58.67,986.0,0.54,0.65,0.81,0.24,0.15,0.5,78.16,3314.47,1.03,2.04,44.28,46.06,41.84,57.89,732.5,202.93,87.1,1030.6,907.29,1224.55,2.0
2025-05-02 12:29:20.143092,235.48999999999654,120.0,89.75,104.21,64.62,6.35,1191.09,80.0,988.0,0.05,0.21,0.39,0.24,0.6,2.33,41.83,3283.53,1.11,3.24,39.3,45.88,47.85,44.56,763.43,184.35,89.16,965.67,769.87,1088.08,2.0
2025-05-02 12:29:20.148831,235.55999999999653,120.0,96.04,116.54,66.87,3.42,1104.0,71.89,990.0,0.52,0.65,0.05,0.35,0.65,3.04,61.77,3398.94,1.01,2.18,38.62,44.63,47.83,49.06,775.54,194.8,86.87,866.1,849.33,1119.54,2.0
2025-05-02 12:29:25.152725,235.62999999999653,120.0,86.02,126.79,69.0,1.0,1200.82,46.78,992.0,0.59,0.52,0.26,0.05,0.05,0.9,97.07,3401.08,0.91,1.58,40.43,42.13,43.66,49.96,714.26,185.66,90.7,1079.84,774.43,992.83,2.0
2025-05-02 12:29:25.161665,235.73499999999652,120.0,95.21,119.57,59.71,6.08,1117.73,80.0,995.0,0.05,0.41,0.4,0.14,0.26,3.05,47.22,3347.4,0.98,2.95,36.99,41.91,44.69,43.79,758.55,175.08,91.8,919.2,790.96,1065.73,3.0
2025-05-02 12:29:30.161345,235.8049999999965,120.0,90.31,103.78,69.68,5.66,1139.41,70.37,997.0,0.15,0.33,0.37,0.47,0.05,4.38,71.85,3358.51,1.01,1.66,43.03,42.22,44.76,39.96,736.83,201.49,92.79,899.91,826.02,1199.54,2.0
2025-05-02 12:29:30.165722,235.8399999999965,120.0,91.07,116.31,66.9,8.93,1280.01,47.06,998.0,0.1,0.12,0.05,0.11,0.56,1.66,106.0,3379.74,1.09,3.5,45.17,46.58,46.01,44.85,752.05,193.04,89.59,1170.28,755.32,957.32,1.0
2025-05-02 12:29:35.173183,235.9099999999965,120.0,95.18,101.64,75.67,7.62,1181.99,68.38,1000.0,0.11,0.32,0.05,0.05,0.51,1.01,87.52,3263.45,1.02,2.86,41.9,37.66,41.96,43.07,750.71,187.5,90.46,926.09,849.43,1049.76,2.0
2025-05-02 12:29:35.180397,235.9799999999965,120.0,87.66,106.55,78.91,3.74,1106.38,52.77,1002.0,0.39,1.04,0.44,0.05,0.05,2.21,55.08,3169.5,1.06,0.97,39.26,44.2,42.84,38.95,725.58,198.84,88.35,1132.68,809.93,1163.58,2.0
2025-05-02 12:29:40.183887,236.08499999999648,120.0,90.97,105.36,50.0,7.94,1282.16,76.58,1005.0,0.09,0.05,0.24,0.05,0.05,1.71,49.11,3143.77,1.03,2.3,40.43,40.98,48.77,43.91,750.81,184.45,88.49,1026.83,796.84,1184.11,3.0
2025-05-02 12:29:40.189374,236.11999999999648,120.0,80.83,93.37,63.05,2.09,1277.79,71.39,1006.0,0.8,0.08,0.77,0.42,0.17,3.85,75.76,3165.27,1.1,2.23,40.5,41.15,48.79,53.57,750.07,201.09,87.93,837.49,886.23,1209.41,1.0
2025-05-02 12:29:45.193747,236.18999999999647,120.0,100.0,111.61,64.03,9.01,1236.81,80.0,1008.0,0.13,1.34,0.05,0.73,0.34,0.5,69.62,3323.88,1.0,2.24,42.14,41.95,49.01,32.19,820.0,197.37,87.43,1047.64,964.26,1051.28,2.0
2025-05-02 12:29:45.204069,236.29499999999646,120.0,81.46,107.36,55.55,6.73,1127.45,55.79,1011.0,0.22,0.45,0.14,0.35,0.5,3.64,94.42,3438.75,0.97,2.09,34.67,44.57,44.79,47.86,820.0,218.64,89.17,1020.9,750.79,993.28,3.0
2025-05-02 12:29:50.235680,236.39999999999645,120.0,90.25,103.54,76.28,6.86,1285.99,58.23,1014.0,0.06,0.47,0.38,0.4,0.05,2.11,58.12,3414.79,1.08,2.65,39.99,46.41,43.51,44.44,703.19,193.93,89.49,826.47,870.63,1044.72,3.0
2025-05-02 12:29:50.243700,236.50499999999644,120.0,91.12,100.32,79.08,10.27,1138.94,67.93,1017.0,0.69,0.52,0.5,0.13,0.6,4.46,103.23,3208.49,0.93,2.68,43.88,42.13,44.02,43.02,739.69,202.2,91.23,915.73,773.4,1360.17,3.0
2025-05-02 12:29:55.245916,236.60999999999643,120.0,93.09,80.11,63.83,7.63,1339.37,76.43,1020.0,0.82,0.23,0.26,0.05,0.47,0.5,83.62,3356.24,0.85,2.04,37.83,41.12,46.7,43.32,751.35,202.39,87.26,976.92,857.03,1173.64,3.0
2025-05-02 12:29:55.253376,236.64499999999643,120.0,93.37,101.6,58.38,4.3,1266.78,45.0,1021.0,0.66,0.22,0.64,0.06,0.07,0.5,57.05,3489.23,0.99,1.05,34.48,44.71,49.51,44.18,759.74,200.05,85.03,1086.7,821.06,1360.73,1.0
2025-05-02 12:30:00.279717,236.67999999999643,120.0,88.24,109.89,76.04,4.51,1257.43,54.77,1022.0,0.72,0.79,0.32,0.14,0.2,2.03,88.04,3364.63,0.99,1.22,42.81,44.16,39.82,43.79,775.13,219.65,88.76,800.0,886.4,1073.79,1.0
2025-05-02 12:30:00.291761,236.71499999999642,120.0,88.59,102.3,67.04,2.44,1131.11,57.63,1023.0,0.51,0.57,0.91,0.39,0.36,2.91,60.11,3357.66,1.05,2.61,40.21,38.68,45.39,43.04,737.11,216.72,86.94,933.62,824.35,1182.92,1.0
2025-05-02 12:30:05.312735,236.74999999999642,120.0,88.21,110.05,65.59,1.0,1160.42,63.53,1024.0,0.21,0.78,0.43,0.26,0.05,2.56,34.97,3441.71,1.15,2.38,39.65,40.02,46.9,46.3,770.39,206.56,90.9,850.65,862.08,1400.0,1.0
2025-05-02 12:30:05.329620,236.8549999999964,120.0,91.24,108.55,85.0,5.26,1197.25,45.0,1027.0,0.74,0.39,0.83,0.52,0.58,2.26,137.87,3447.11,1.01,1.49,41.13,42.45,44.01,49.24,783.5,186.84,85.28,951.71,837.91,1279.21,3.0
2025-05-02 12:30:10.344408,236.8899999999964,120.0,94.92,122.04,69.86,4.36,1127.83,70.61,1028.0,0.34,1.1,0.05,0.45,0.28,1.34,97.82,3370.77,0.96,2.23,33.01,35.17,43.45,46.55,718.65,205.11,89.44,873.47,802.33,1189.18,1.0
2025-05-02 12:30:10.352630,236.9599999999964,120.0,90.69,107.79,64.77,4.55,1256.03,62.64,1030.0,0.19,0.55,0.54,0.33,0.57,3.69,77.96,3367.73,0.93,1.28,43.39,42.1,42.93,46.16,713.6,194.87,85.37,968.41,830.33,1247.43,2.0
2025-05-02 12:30:15.353507,237.0299999999964,120.0,80.44,105.33,50.0,4.43,1203.56,58.11,1032.0,0.53,0.5,0.89,0.38,0.05,1.99,80.29,3335.62,0.97,2.31,42.89,41.86,42.15,49.98,736.67,196.97,89.88,1109.08,741.7,1084.69,2.0
2025-05-02 12:30:15.358431,237.09999999999638,120.0,85.43,115.83,57.87,3.33,1155.58,66.06,1034.0,0.7,0.59,0.22,0.23,0.12,2.48,111.34,3454.55,0.95,2.95,38.8,40.36,44.0,56.27,746.9,205.87,85.93,819.55,863.87,1122.8,2.0
2025-05-02 12:30:20.362183,237.13499999999638,120.0,92.27,103.43,61.48,6.07,1190.64,57.68,1035.0,0.67,0.3,0.31,0.34,0.37,2.64,97.25,3436.69,1.12,2.38,38.75,48.89,46.75,59.73,746.35,202.24,88.68,886.8,775.46,1247.96,1.0
2025-05-02 12:30:20.367865,237.16999999999638,120.0,85.25,104.26,66.55,5.58,1199.24,59.19,1036.0,0.55,0.7,0.48,0.28,0.07,1.21,109.76,3349.17,0.99,1.27,40.36,46.62,46.12,53.09,793.46,208.03,88.2,1228.75,706.78,1027.11,1.0
2025-05-02 12:30:25.372271,237.20499999999637,120.0,92.81,112.99,78.36,4.65,1238.8,55.27,1037.0,0.69,0.11,0.7,0.2,0.38,1.63,69.99,3236.26,1.04,2.91,36.44,45.63,43.04,35.66,740.25,212.65,88.43,1085.51,716.09,1058.23,1.0
2025-05-02 12:30:25.383071,237.27499999999637,120.0,87.6,96.91,56.53,4.41,1102.11,53.9,1039.0,0.05,0.21,0.65,0.05,0.38,0.5,105.98,3443.76,1.0,1.07,38.0,41.24,42.39,45.34,768.77,217.97,86.08,1101.43,768.13,1247.7,2.0
2025-05-02 12:30:30.404134,237.30999999999636,120.0,90.83,108.72,59.43,8.81,1203.91,63.68,1040.0,0.86,0.05,0.22,0.27,0.27,1.41,88.65,3182.98,0.86,2.49,41.19,44.48,44.52,46.33,763.35,201.95,89.6,870.64,897.92,1184.45,1.0
2025-05-02 12:30:30.422649,237.34499999999636,120.0,86.78,120.59,73.16,3.88,1178.27,76.44,1041.0,1.02,0.05,0.49,0.51,0.78,1.87,116.4,3503.09,0.85,1.7,37.59,42.39,44.02,44.12,791.44,172.46,88.33,1060.89,804.91,1044.48,1.0
2025-05-02 12:30:35.412577,237.44999999999635,120.0,86.6,122.44,53.72,1.16,1142.83,63.16,1044.0,0.62,0.18,0.67,0.05,0.16,1.18,61.8,3283.73,0.99,0.88,39.51,46.01,45.04,37.67,749.3,189.78,88.33,939.87,813.01,1246.23,3.0
2025-05-02 12:30:35.428618,237.48499999999635,120.0,93.92,114.88,59.47,3.67,1195.07,67.56,1045.0,0.88,0.62,0.6,0.48,0.05,1.98,30.0,3350.78,0.95,1.48,38.76,47.44,45.38,37.34,783.37,204.38,88.24,846.93,859.67,1165.77,1.0
